Calculation of Software Quality Metrics for system: smallsql
Duplication calculation
Method: |java+method:///smallsql/database/SSDatabaseMetaData/autoCommitFailureClosesAllResultSets()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/nullPlusNonNullIsNull()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Utils/openRaFile(java.io.File,boolean)|, loc 17, cc: 6, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionAscii/isNull()|, loc 2, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getDate(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Where/previous()|, loc 7, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateClob(int,java.io.Reader,long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testMaxTime()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/RowSource/setRowPosition(long)|, loc 1, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/getColumnIdx(int)|, loc 4, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSConnection/getMonitor()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableResult/noRow()|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getLong(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Expression/isAutoIncrement()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionAbs/getBoolean()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/CommandSelect/updateRow(smallsql.database.SSConnection,smallsql.database.Expression%5B%5D)|, loc 34, cc: 11, cc rank: simple, unit size: moderate
Method: |java+constructor:///smallsql/database/MutableDouble/MutableDouble(double)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionCase/getFloat()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setNCharacterStream(int,java.io.Reader,long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/setCurrentOffsetInPage(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/DateTime/addDateTimeOffset(long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionCase/getFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ViewResult/getBytes(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnInt/getObject()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Index/doubleToBinarySortOrder(double)|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getNClob(int)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/getParameterMetaData()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getNumericFunctions()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/storesMixedCaseIdentifiers()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSConnection/releaseSavepoint(java.sql.Savepoint)|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/last()|, loc 7, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/getMoney()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Distinct/nullRow()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testMaxDate()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1StringAndBinary/getNumeric()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/executeUpdate(java.lang.String,int)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestJoins/clear()|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestOrderBy/testOrderBy_varchar()|, loc 20, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexNodeScrollStatus/afterLast()|, loc 2, cc: 2, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/LongLongList/LongLongList()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SQLParser/getErrorString(smallsql.database.SQLToken,java.lang.String,java.lang.Object)|, loc 28, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MemoryResult/beforeFirst()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Utils/string2boolean(java.lang.String)|, loc 5, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionRTrim/getBytes()|, loc 10, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/RowSource/first()|, loc 1, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionValue/set(java.lang.Object,int)|, loc 48, cc: 16, cc rank: moderate, unit size: high
Method: |java+method:///smallsql/database/ExpressionValue/getMoney()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/isClosed()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/setNeedGeneratedKeys(int)|, loc 10, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/LongTreeList/getSize()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Scrollable/isAfterLast()|, loc 8, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsTransactionIsolationLevel(int)|, loc 10, cc: 6, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/DataSource/getNumeric(int)|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionTimestampDiff/getDataType()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsCatalogsInIndexDefinitions()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/updateFinsh(smallsql.database.SSConnection,smallsql.database.StoreImpl)|, loc 31, cc: 7, cc rank: simple, unit size: moderate
Method: |java+method:///smallsql/database/DataSource/getObject(int)|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionRound/getDouble()|, loc 23, cc: 6, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestStatement/testBatchUpate()|, loc 22, cc: 4, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/MemoryResult/MemoryResult()|, loc 1, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsGetGeneratedKeys()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getCharacterStream(int)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/ExpressionFunctionCase/ExpressionFunctionCase()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/NoFromResult/isBeforeFirst()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/isCaseSensitive(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/setFrom(smallsql.database.DataSource,int,smallsql.database.Column)|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunction/setParamAt(smallsql.database.Expression,int)|, loc 16, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionDegrees/getFunction()|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsStoredFunctionsUsingCallSyntax()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsOrderByUnrelated()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MemoryResult/setRowPosition(long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsOpenCursorsAcrossCommit()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testSumInt()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexNode/saveRef(smallsql.database.StoreImpl)|, loc 1, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Table/drop(smallsql.database.Database,java.lang.String)|, loc 4, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableResult/copyValueInto(int,smallsql.database.StoreImpl)|, loc 4, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/getMoreResults(int)|, loc 15, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1/getPrecision()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getObject(java.lang.String,java.util.Map)|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/MemoryStream/MemoryStream()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/writeShort(int)|, loc 5, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getBlob(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/Table/Table(smallsql.database.Database,java.lang.String)|, loc 6, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/LongList/LongList()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionDayOfWeek/getFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getTime(java.lang.String,java.util.Calendar)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionCos/getFunction()|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/getColumn()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ColumnExpression/getName()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSStatement/isPoolable()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReplace/getBytes()|, loc 23, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/LongList/size()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionLTrim/getString()|, loc 8, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Join/isExpressionsFromThisRowSource(smallsql.database.Expressions)|, loc 18, cc: 7, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StorePageMap/isEmpty()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateClob(int,java.sql.Clob)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Index/findRows(smallsql.database.IndexNode,smallsql.database.Expression,boolean,java.util.ArrayList)|, loc 65, cc: 33, cc rank: high, unit size: high
Method: |java+method:///smallsql/database/SortedResult/execute()|, loc 11, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/readLong()|, loc 9, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getMaxColumnsInOrderBy()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateNCharacterStream(int,java.io.Reader,long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/BasicTestCase/string2boolean(java.lang.String)|, loc 6, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/readPageHeader()|, loc 9, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionConvert/getScale()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsSchemasInTableDefinitions()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Column/setScale(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/LongTreeList/LongTreeList()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/DateTime/calcMillis(int,int,int,int,int,int,int)|, loc 16, cc: 6, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Join/isScrollable()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestOrderBy/testOrderBy_Scollable2()|, loc 22, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testMin()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexNode/loadRef(long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/ExpressionFunction/ExpressionFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getAsciiStream(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setDate(int,java.sql.Date)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SortedResult/relative(int)|, loc 16, cc: 7, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSConnection/createSQLXML()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setAsciiStream(java.lang.String,java.io.InputStream)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testAvg()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/StorePageMap/StorePageMap()|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/insertsAreDetected(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestTokenizer/dropTable()|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Store/deleteRow(smallsql.database.SSConnection)|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setDate(java.lang.String,java.sql.Date,java.util.Calendar)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsCatalogsInPrivilegeDefinitions()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionTimestampAdd/getObject()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestStatement/testFetch()|, loc 9, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Column/getDataType()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestThreads/testConcurrentConnectionWrite()/$anonymous1/run()|, loc 10, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/previous()|, loc 7, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Table/close()|, loc 11, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionIIF/getPrecision()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateCharacterStream(int,java.io.Reader,int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableResult/getTableView()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionInsert/isNull()|, loc 2, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionArithmetic/getDataType(smallsql.database.Expression,smallsql.database.Expression)|, loc 5, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Column/getDefaultDefinition()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionCot/getFunction()|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/BenchTest/test_DeleteRows(java.sql.Connection)|, loc 43, cc: 7, cc rank: simple, unit size: moderate
Method: |java+method:///smallsql/database/SSResultSet/updateAsciiStream(int,java.io.InputStream)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/IndexNode/addRemainderKey(long,long,int)|, loc 4, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestScrollable/testPreviousWithWhere()|, loc 17, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StorePageMap/containsValue(smallsql.database.TableStorePage)|, loc 8, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableResult/getFloat(int)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/Expressions/Expressions(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/insertRow()|, loc 7, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSetMetaData/isBinaryDataType(int)|, loc 9, cc: 5, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/CommandSet/CommandSet(smallsql.database.Logger,int)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/UnionAll/getString(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/setTime(java.lang.String,java.sql.Time,java.util.Calendar)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getMaxBinaryLiteralLength()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/UnionAll/getDouble(int)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getMaxStatements()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionArithmetic/getMoney()|, loc 25, cc: 16, cc rank: moderate, unit size: simple
Method: |java+method:///smallsql/junit/BasicTestCase/printRS(java.sql.ResultSet)|, loc 8, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableResult/insertRow(smallsql.database.Expression%5B%5D)|, loc 13, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionInsert/getString()|, loc 12, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestOrderBy/testOrderBy_varchar_DescAsc()|, loc 21, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Database/dropTable(smallsql.database.SSConnection,java.lang.String,java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestAlterTable2/setUp()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionArithmetic/getMoneyImpl()|, loc 9, cc: 6, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionLocate/getFunction()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StorePageMap/containsKey(long)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSConnection/nativeSQL(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/isNullable()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionPI/getDouble()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getBigDecimal(int,int)|, loc 9, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/TableView/writeMagic(java.nio.channels.FileChannel)|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/ExpressionFunctionTimestampDiff/ExpressionFunctionTimestampDiff(int,smallsql.database.Expression,smallsql.database.Expression)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/DateTime/toString(int)|, loc 289, cc: 43, cc rank: high, unit size: very high
Method: |java+method:///smallsql/database/SSResultSet/updateAsciiStream(java.lang.String,java.io.InputStream)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionCase/getPrecision()|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestOther/testCatalog()|, loc 14, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Distinct/getRow()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/MutableNumeric/MutableNumeric(long,int)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/DateTime/DateTime(long,int)|, loc 21, cc: 6, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1Number/getBoolean()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/MemoryResult/rowInserted()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Command/addParameter(smallsql.database.ExpressionValue)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestStatement/testGeneratedKeysWithPrepare()|, loc 54, cc: 2, cc rank: simple, unit size: high
Method: |java+method:///smallsql/database/MemoryResult/afterLast()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/readLongBinary()|, loc 4, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/getInt(int,int)|, loc 61, cc: 33, cc rank: high, unit size: high
Method: |java+method:///smallsql/database/StoreImpl/readUnsignedByte()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/RowSource/beforeFirst()|, loc 1, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testMaxBigInt()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getBoolean(int)|, loc 8, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getTimestamp(int)|, loc 9, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Store/getInt(int,int)|, loc 0, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/StoreImpl/deleteRow(smallsql.database.SSConnection)|, loc 6, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/NoFromResult/isAfterLast()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/junit/TestDeleteUpdate/TestDeleteUpdate()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/junit/TestDBMetaData/TestDBMetaData()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/BenchTest/deleteTestTable(java.sql.Connection)|, loc 6, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionPI/isNull()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/supportsOuterJoins()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/CommandTable/CommandTable(smallsql.database.Logger,java.lang.String,java.lang.String,int)|, loc 6, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionValue/clear()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnString/getInt()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/BasicTestCase/assertEqualsObject(java.lang.String,java.lang.Object,java.lang.Object,boolean)|, loc 26, cc: 13, cc rank: moderate, unit size: simple
Method: |java+method:///smallsql/database/SSConnection/createStatement()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionValue/equals(java.lang.Object)|, loc 8, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSPreparedStatement/setBlob(int,java.sql.Blob)|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Utils/hex2bytes(char%5B%5D,int,int)|, loc 11, cc: 3, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/junit/TestGroupBy/testSumDecimal()|, loc 3, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/DateTime/getTimestamp(long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionName/equals(java.lang.Object)|, loc 6, cc: 4, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ExpressionFunctionReturnP1Number/getString()|, loc 3, cc: 2, cc rank: simple, unit size: simple
Method: |java+constructor:///smallsql/database/View/View(smallsql.database.SSConnection,java.lang.String,java.nio.channels.FileChannel,long)|, loc 17, cc: 2, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/DateTime/now()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Scrollable/absolute(int)|, loc 25, cc: 8, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Database/getTables(java.lang.String)|, loc 13, cc: 5, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/ViewResult/deleteRow()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/Distinct/setRowPosition(long)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/getString(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getMaxStatementLength()|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSResultSet/updateString(int,java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSCallableStatement/getObject(java.lang.String)|, loc 2, cc: 1, cc rank: simple, unit size: simple
Method: |java+method:///smallsql/database/SSDatabaseMetaData/getMaxConnections()|, loc 2, cc: 1, cc rank: simple, unit size: simple
